CustomerID,Age,FirstTransactionDate,LastTransactionDate,TotalAmountSpent,TransactionCount,AvgAmountPerTransaction,FirstInteractionDate,LastInteractionDate,TotalServiceInteractions,ServiceDiversity,LastLoginDate,ChurnStatus,LoginFrequency,RecencyDays,TenureDays,DaysSinceLastLogin,InteractionsPerMonth,TotalAmountSpent_Capped,TransactionCount_Capped,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,MaritalStatus_Widowed,Gender_F,Gender_M,IncomeLevel_High,IncomeLevel_Low,IncomeLevel_Medium,ServiceUsage_Mobile App,ServiceUsage_Online Banking,ServiceUsage_Website
608,30,2022-03-19,2022-12-29,2463.96,9,273.7733333333333,2022-09-05,2022-09-05,1,1,2023-01-14,0,2.0,2,285,-14,0.10526315789473684,2463.96,9.0,True,False,False,False,False,True,False,False,True,True,False,False
609,33,2022-07-25,2022-07-25,110.77,1,110.77,2022-07-31,2022-08-13,2,1,2023-12-21,0,32.0,159,0,-355,2.0,110.77,1.0,False,True,False,False,True,False,False,True,False,False,False,True
610,52,2022-03-25,2022-09-20,1504.22,5,300.844,2022-03-25,2023-12-07,0,0,2023-12-07,0,11.0,102,179,-341,0.0,1504.22,5.0,True,False,False,False,True,False,False,True,False,True,False,False
611,44,2022-02-27,2022-10-23,624.87,3,208.29,2022-06-27,2022-06-27,1,1,2023-10-11,0,10.0,69,238,-284,0.12605042016806722,624.87,3.0,False,True,False,False,False,True,True,False,False,False,True,False
612,69,2022-01-30,2022-12-14,1688.29,7,241.18428571428572,2022-03-13,2022-08-13,2,2,2023-12-17,0,41.0,17,318,-351,0.18867924528301888,1688.29,7.0,True,False,False,False,True,False,False,False,True,False,True,False
613,56,2022-05-03,2022-11-26,612.18,3,204.05999999999997,2022-05-03,2023-08-26,0,0,2023-08-26,0,32.0,35,207,-238,0.0,612.18,3.0,False,True,False,False,False,True,True,False,False,False,True,False
614,64,2022-06-22,2022-12-10,1239.16,3,413.05333333333334,2022-11-15,2022-11-15,1,1,2023-03-25,1,24.0,21,171,-84,0.17543859649122806,1239.16,3.0,False,True,False,False,True,False,True,False,False,True,False,False
615,34,2022-04-08,2022-06-22,481.67999999999995,3,160.55999999999997,2022-02-05,2022-08-12,2,1,2023-08-11,0,7.0,192,75,-223,0.8,481.67999999999995,3.0,True,False,False,False,True,False,False,True,False,False,True,False
616,65,2022-01-26,2022-09-07,1674.35,8,209.29375,2022-08-19,2022-08-19,1,1,2023-08-14,1,29.0,115,224,-226,0.13392857142857142,1674.35,8.0,False,False,True,False,False,True,False,False,True,False,True,False
617,58,2022-02-18,2022-12-08,2146.58,7,306.6542857142857,2022-02-18,2023-01-22,0,0,2023-01-22,1,2.0,23,293,-22,0.0,2146.58,7.0,True,False,False,False,True,False,False,True,False,False,True,False
618,18,2022-01-19,2022-12-07,1025.54,7,146.50571428571428,2022-02-19,2022-05-14,2,2,2023-11-20,1,16.0,24,322,-324,0.1863354037267081,1025.54,7.0,True,False,False,False,False,True,False,True,False,True,False,False
619,28,2022-04-10,2022-04-10,244.19,1,244.19,2022-11-25,2022-11-25,1,1,2023-04-27,1,31.0,265,0,-117,1.0,244.19,1.0,False,False,False,True,False,True,True,False,False,False,True,False
620,29,2022-10-22,2022-12-17,694.35,3,231.45000000000002,2022-02-27,2022-02-27,1,1,2023-02-25,0,12.0,14,56,-56,0.5357142857142857,694.35,3.0,False,False,True,False,True,False,True,False,False,False,True,False
621,31,2022-01-02,2022-02-18,204.8,2,102.4,2022-07-28,2022-07-28,1,1,2023-08-15,0,32.0,316,47,-227,0.6382978723404256,204.8,2.0,False,True,False,False,True,False,False,True,False,False,True,False
622,25,2022-02-17,2022-12-06,754.54,5,150.908,2022-06-27,2022-06-27,1,1,2023-10-01,0,47.0,25,292,-274,0.10273972602739727,754.54,5.0,False,False,True,False,False,True,True,False,False,False,True,False
623,48,2022-01-30,2022-11-20,1074.25,7,153.46428571428572,2022-11-07,2022-11-19,2,1,2023-04-12,0,41.0,41,294,-102,0.2040816326530612,1074.25,7.0,False,False,True,False,True,False,True,False,False,False,True,False
624,24,2022-01-10,2022-08-23,934.44,4,233.61,2022-01-10,2023-11-19,0,0,2023-11-19,0,18.0,130,225,-323,0.0,934.44,4.0,False,False,True,False,True,False,False,False,True,False,False,True
625,63,2022-02-15,2022-12-22,2452.39,9,272.48777777777775,2022-02-15,2023-08-03,0,0,2023-08-03,1,3.0,9,310,-215,0.0,2452.39,9.0,False,False,False,True,True,False,False,True,False,True,False,False
626,48,2022-01-19,2022-12-03,2416.9,8,302.1125,2022-01-19,2023-02-27,0,0,2023-02-27,0,16.0,28,318,-58,0.0,2416.9,8.0,False,False,False,True,False,True,False,True,False,False,False,True
627,33,2022-02-11,2022-09-05,1929.48,6,321.58,2022-07-11,2022-07-11,1,1,2023-11-16,1,49.0,117,206,-320,0.14563106796116507,1929.48,6.0,False,True,False,False,True,False,False,False,True,False,False,True
628,59,2022-05-03,2022-05-03,67.65,1,67.65,2022-11-26,2022-11-26,1,1,2023-01-16,0,42.0,242,0,-16,1.0,67.65,1.0,True,False,False,False,True,False,True,False,False,False,False,True
629,56,2022-09-24,2022-10-17,657.3699999999999,3,219.1233333333333,2022-06-13,2022-09-10,2,1,2023-01-07,0,18.0,75,23,-7,2.0,657.3699999999999,3.0,False,False,True,False,False,True,False,False,True,False,True,False
630,61,2022-05-05,2022-09-26,942.44,2,471.22,2022-03-10,2022-03-10,1,1,2023-08-17,1,44.0,96,144,-229,0.20833333333333334,942.44,2.0,False,True,False,False,True,False,False,False,True,False,False,True
631,36,2022-05-12,2022-05-12,238.83,1,238.83,2022-09-07,2022-11-13,2,2,2023-07-23,0,15.0,233,0,-204,2.0,238.83,1.0,False,True,False,False,False,True,False,False,True,False,False,True
632,25,2022-04-21,2022-11-08,1060.8600000000001,6,176.81000000000003,2022-02-07,2022-02-07,1,1,2023-11-28,0,41.0,53,201,-332,0.14925373134328357,1060.8600000000001,6.0,False,False,False,True,False,True,True,False,False,False,True,False
633,46,2022-01-23,2022-12-29,1985.72,8,248.215,2022-03-27,2022-07-22,2,1,2023-11-04,0,37.0,2,340,-308,0.1764705882352941,1985.72,8.0,True,False,False,False,False,True,False,False,True,False,True,False
634,19,2022-02-26,2022-09-29,1053.54,4,263.385,2022-06-10,2022-11-16,2,2,2023-04-21,0,23.0,93,215,-111,0.27906976744186046,1053.54,4.0,True,False,False,False,False,True,False,True,False,True,False,False
635,59,2022-02-18,2022-05-31,1574.74,5,314.948,2022-03-17,2022-03-17,1,1,2023-12-10,0,26.0,214,102,-344,0.29411764705882354,1574.74,5.0,False,False,False,True,True,False,True,False,False,False,True,False
636,20,2022-01-30,2022-11-20,1041.72,5,208.344,2022-07-26,2022-12-19,2,1,2023-09-27,0,7.0,41,294,-270,0.2040816326530612,1041.72,5.0,False,False,True,False,False,True,False,False,True,False,True,False
637,68,2022-04-20,2022-10-19,1629.96,8,203.745,2022-07-07,2022-07-07,1,1,2023-04-26,0,48.0,73,182,-116,0.16483516483516483,1629.96,8.0,False,False,False,True,False,True,False,False,True,False,True,False
638,46,2022-02-06,2022-10-03,194.63,2,97.315,2022-02-06,2023-04-30,0,0,2023-04-30,0,21.0,89,239,-120,0.0,194.63,2.0,False,True,False,False,False,True,False,False,True,False,False,True
639,32,2022-01-04,2022-12-29,1874.22,8,234.2775,2022-09-24,2022-09-24,1,1,2023-03-30,0,29.0,2,359,-89,0.08356545961002786,1874.22,8.0,False,False,False,True,True,False,False,False,True,False,False,True
640,55,2022-05-04,2022-12-19,2408.65,8,301.08125,2022-07-14,2022-08-30,2,2,2023-11-24,0,45.0,12,229,-328,0.26200873362445415,2408.65,8.0,True,False,False,False,False,True,False,False,True,False,False,True
641,45,2022-01-29,2022-11-27,1717.5700000000002,9,190.84111111111113,2022-02-28,2022-03-04,2,2,2023-06-15,1,7.0,34,302,-166,0.19867549668874174,1717.5700000000002,9.0,False,False,True,False,False,True,False,False,True,False,True,False
642,54,2022-01-13,2022-07-10,1587.38,6,264.56333333333333,2022-10-18,2022-10-18,1,1,2023-08-15,0,6.0,174,178,-227,0.16853932584269662,1587.38,6.0,False,True,False,False,False,True,False,True,False,False,True,False
643,49,2022-01-25,2022-12-28,1060.42,7,151.48857142857145,2022-01-25,2023-09-17,0,0,2023-09-17,1,27.0,3,337,-260,0.0,1060.42,7.0,False,True,False,False,False,True,True,False,False,False,True,False
644,47,2022-10-30,2022-11-05,266.05,2,133.025,2022-06-12,2022-06-12,1,1,2023-09-11,1,43.0,56,6,-254,1.0,266.05,2.0,True,False,False,False,False,True,False,True,False,True,False,False
645,68,2022-08-01,2022-08-01,328.56,1,328.56,2022-09-11,2022-10-18,2,1,2023-06-28,0,46.0,152,0,-179,2.0,328.56,1.0,False,False,False,True,False,True,False,False,True,False,False,True
646,64,2022-05-07,2022-05-07,163.69,1,163.69,2022-05-07,2023-02-23,0,0,2023-02-23,1,17.0,238,0,-54,0.0,163.69,1.0,False,True,False,False,False,True,False,False,True,False,False,True
647,47,2022-01-12,2022-01-12,12.46,1,12.46,2022-05-10,2022-06-24,2,2,2023-03-11,0,24.0,353,0,-70,2.0,12.46,1.0,False,False,False,True,False,True,False,False,True,True,False,False
648,68,2022-02-23,2022-07-04,1028.17,3,342.72333333333336,2022-03-09,2022-03-09,1,1,2023-08-11,0,28.0,180,131,-223,0.22900763358778628,1028.17,3.0,False,True,False,False,False,True,False,True,False,False,False,True
649,51,2022-06-28,2022-11-11,759.5699999999999,4,189.89249999999998,2022-09-17,2022-09-17,1,1,2023-07-01,0,26.0,50,136,-182,0.22058823529411764,759.5699999999999,4.0,True,False,False,False,False,True,False,False,True,False,False,True
650,30,2022-03-13,2022-12-29,499.67,2,249.835,2022-09-15,2022-09-15,1,1,2023-08-30,1,38.0,2,291,-242,0.10309278350515465,499.67,2.0,False,True,False,False,False,True,False,True,False,False,True,False
651,50,2022-01-05,2022-12-09,1467.02,7,209.5742857142857,2022-01-05,2023-05-17,0,0,2023-05-17,0,26.0,22,338,-137,0.0,1467.02,7.0,False,True,False,False,False,True,True,False,False,False,True,False
652,59,2022-01-17,2022-10-13,1245.86,5,249.17199999999997,2022-03-18,2022-06-15,2,2,2023-05-18,0,40.0,79,269,-138,0.22304832713754646,1245.86,5.0,False,False,True,False,True,False,False,True,False,False,False,True
653,34,2022-08-31,2022-08-31,392.17,1,392.17,2022-12-04,2022-12-04,1,1,2023-03-30,0,1.0,122,0,-89,1.0,392.17,1.0,False,True,False,False,True,False,False,True,False,True,False,False
654,20,2022-05-09,2022-10-30,1437.17,9,159.68555555555557,2022-03-14,2022-03-14,1,1,2023-02-19,0,19.0,62,174,-50,0.1724137931034483,1437.17,9.0,True,False,False,False,False,True,True,False,False,True,False,False
655,26,2022-01-04,2022-08-07,2097.25,9,233.02777777777777,2022-06-11,2022-12-16,2,2,2023-01-31,0,26.0,146,215,-31,0.27906976744186046,2097.25,9.0,False,True,False,False,True,False,False,False,True,True,False,False
656,69,2022-01-19,2022-11-16,1567.52,7,223.93142857142857,2022-01-19,2023-07-10,0,0,2023-07-10,0,35.0,45,301,-191,0.0,1567.52,7.0,True,False,False,False,True,False,False,True,False,True,False,False
657,28,2022-07-27,2022-09-05,1135.3,5,227.06,2022-09-01,2022-09-01,1,1,2023-12-07,1,16.0,117,40,-341,0.75,1135.3,5.0,False,False,False,True,True,False,True,False,False,False,True,False
658,66,2022-03-18,2022-09-14,1132.79,6,188.79833333333332,2022-02-07,2022-02-07,1,1,2023-06-25,1,13.0,108,180,-176,0.16666666666666666,1132.79,6.0,True,False,False,False,False,True,False,True,False,True,False,False
659,44,2022-02-22,2022-11-30,1658.16,6,276.36,2022-05-13,2022-08-16,2,2,2023-09-25,0,10.0,31,281,-268,0.21352313167259784,1658.16,6.0,False,False,False,True,True,False,False,True,False,False,False,True
660,45,2022-01-10,2022-10-19,2676.26,8,334.5325,2022-04-24,2022-08-25,2,2,2023-08-13,0,8.0,73,282,-225,0.2127659574468085,2676.26,8.0,False,True,False,False,True,False,True,False,False,True,False,False
661,19,2022-04-04,2022-12-23,1579.69,8,197.46125,2022-04-04,2023-10-12,0,0,2023-10-12,0,27.0,8,263,-285,0.0,1579.69,8.0,True,False,False,False,False,True,False,True,False,True,False,False
662,18,2022-03-11,2022-07-13,758.41,4,189.6025,2022-03-11,2023-09-01,0,0,2023-09-01,0,26.0,171,124,-244,0.0,758.41,4.0,False,False,True,False,True,False,True,False,False,True,False,False
663,23,2022-02-14,2022-09-19,1160.99,6,193.49833333333333,2022-02-23,2022-02-23,1,1,2023-04-12,0,3.0,103,217,-102,0.1382488479262673,1160.99,6.0,True,False,False,False,True,False,False,True,False,True,False,False
664,42,2022-02-15,2022-11-27,1972.94,6,328.8233333333333,2022-10-29,2022-10-29,1,1,2023-08-24,0,45.0,34,285,-236,0.10526315789473684,1972.94,6.0,False,False,False,True,True,False,False,False,True,False,True,False
665,52,2022-02-12,2022-08-30,1405.19,5,281.038,2022-12-30,2022-12-30,1,1,2023-06-15,0,36.0,123,199,-166,0.1507537688442211,1405.19,5.0,False,False,False,True,True,False,True,False,False,False,True,False
666,33,2022-01-14,2022-01-14,474.38,1,474.38,2022-01-14,2023-10-22,0,0,2023-10-22,0,41.0,351,0,-295,0.0,474.38,1.0,False,False,True,False,False,True,False,False,True,False,True,False
667,21,2022-01-06,2022-08-27,1442.15,6,240.35833333333335,2022-03-08,2022-03-08,1,1,2023-10-19,0,8.0,126,233,-292,0.12875536480686695,1442.15,6.0,True,False,False,False,True,False,False,True,False,False,True,False
668,64,2022-01-06,2022-12-25,1668.59,7,238.36999999999998,2022-12-15,2022-12-15,1,1,2023-06-03,0,32.0,6,353,-154,0.08498583569405098,1668.59,7.0,False,True,False,False,False,True,False,False,True,False,False,True
669,55,2022-02-26,2022-11-02,2232.41,8,279.05125,2022-02-07,2022-12-20,2,2,2023-11-06,0,19.0,59,249,-310,0.24096385542168672,2232.41,8.0,True,False,False,False,True,False,True,False,False,False,False,True
670,61,2022-11-05,2022-11-05,143.34,1,143.34,2022-11-05,2023-04-02,0,0,2023-04-02,0,12.0,56,0,-92,0.0,143.34,1.0,True,False,False,False,True,False,False,True,False,False,True,False
671,37,2022-01-02,2022-12-11,2587.47,9,287.49666666666667,2022-10-22,2022-10-22,1,1,2023-02-28,0,45.0,20,343,-59,0.08746355685131195,2587.47,9.0,True,False,False,False,True,False,True,False,False,False,True,False
672,42,2022-05-30,2022-05-30,77.31,1,77.31,2022-02-05,2022-06-25,2,1,2023-04-01,0,45.0,215,0,-91,2.0,77.31,1.0,False,False,True,False,True,False,False,True,False,True,False,False
673,24,2022-02-15,2022-12-06,1779.5,8,222.4375,2022-03-17,2022-03-31,2,2,2023-07-02,0,13.0,25,294,-183,0.2040816326530612,1779.5,8.0,False,False,True,False,True,False,False,False,True,True,False,False
674,38,2022-02-06,2022-09-20,2314.49,9,257.16555555555556,2022-02-23,2022-03-20,2,2,2023-01-23,1,44.0,102,226,-23,0.26548672566371684,2314.49,9.0,False,False,True,False,False,True,False,False,True,False,True,False
675,24,2022-01-27,2022-12-26,2461.3,9,273.4777777777778,2022-06-06,2022-07-21,2,1,2023-06-07,0,48.0,5,333,-158,0.1801801801801802,2461.3,9.0,False,False,True,False,False,True,True,False,False,False,True,False
676,46,2022-01-29,2022-12-30,923.55,5,184.70999999999998,2022-01-29,2023-11-16,0,0,2023-11-16,0,45.0,1,335,-320,0.0,923.55,5.0,False,False,True,False,False,True,True,False,False,True,False,False
677,69,2022-04-22,2022-04-22,308.82,1,308.82,2022-07-18,2022-08-12,2,1,2023-07-05,1,7.0,253,0,-186,2.0,308.82,1.0,False,True,False,False,True,False,False,True,False,False,False,True
678,24,2022-05-06,2022-12-10,864.3,4,216.075,2022-10-09,2022-10-09,1,1,2023-04-22,0,47.0,21,218,-112,0.13761467889908258,864.3,4.0,True,False,False,False,False,True,True,False,False,False,True,False
679,20,2022-01-11,2022-12-26,1700.3,7,242.9,2022-02-27,2022-07-20,2,1,2023-08-31,0,47.0,5,349,-243,0.17191977077363899,1700.3,7.0,True,False,False,False,True,False,True,False,False,False,False,True
680,46,2022-01-02,2022-12-13,2490.85,9,276.7611111111111,2022-01-02,2023-12-24,0,0,2023-12-24,0,16.0,18,345,-358,0.0,2490.85,9.0,False,True,False,False,False,True,False,False,True,False,False,True
681,46,2022-03-02,2022-09-26,1463.19,4,365.7975,2022-03-02,2023-06-22,0,0,2023-06-22,0,32.0,96,208,-173,0.0,1463.19,4.0,False,True,False,False,False,True,True,False,False,True,False,False
682,56,2022-02-09,2022-12-16,1084.11,5,216.82199999999997,2022-08-16,2022-08-16,1,1,2023-09-14,1,9.0,15,310,-257,0.0967741935483871,1084.11,5.0,False,True,False,False,False,True,True,False,False,True,False,False
683,55,2022-02-05,2022-11-24,1383.28,5,276.656,2022-02-20,2022-06-14,2,1,2023-08-19,0,26.0,37,292,-231,0.20547945205479454,1383.28,5.0,False,True,False,False,True,False,False,True,False,False,True,False
684,23,2022-01-31,2022-11-16,1240.94,5,248.18800000000002,2022-01-21,2022-01-21,1,1,2023-07-24,0,48.0,45,289,-205,0.10380622837370243,1240.94,5.0,False,False,True,False,False,True,False,False,True,True,False,False
685,63,2022-01-14,2022-03-18,534.74,2,267.37,2022-01-14,2023-07-27,0,0,2023-07-27,1,40.0,288,63,-208,0.0,534.74,2.0,True,False,False,False,True,False,False,False,True,False,False,True
686,27,2022-03-31,2022-12-04,1019.6700000000001,4,254.91750000000002,2022-03-31,2023-07-29,0,0,2023-07-29,0,47.0,27,248,-210,0.0,1019.6700000000001,4.0,False,True,False,False,False,True,False,True,False,False,False,True
687,54,2022-01-12,2022-12-17,1446.69,9,160.74333333333334,2022-01-16,2022-01-16,1,1,2023-11-24,0,20.0,14,339,-328,0.08849557522123894,1446.69,9.0,False,False,False,True,True,False,False,False,True,False,True,False
688,31,2022-03-13,2022-12-12,2281.4700000000003,9,253.4966666666667,2022-12-01,2022-12-03,2,1,2023-10-05,0,6.0,19,274,-278,0.21897810218978103,2281.4700000000003,9.0,False,True,False,False,True,False,False,True,False,False,False,True
689,39,2022-03-02,2022-12-21,897.51,4,224.3775,2022-03-02,2023-01-24,0,0,2023-01-24,0,11.0,10,294,-24,0.0,897.51,4.0,True,False,False,False,True,False,False,True,False,True,False,False
690,49,2022-04-21,2022-12-20,638.06,3,212.68666666666664,2022-04-21,2023-12-22,0,0,2023-12-22,0,29.0,11,243,-356,0.0,638.06,3.0,False,False,False,True,True,False,True,False,False,False,True,False
691,35,2022-02-21,2022-11-21,683.19,2,341.595,2022-02-21,2023-01-11,0,0,2023-01-11,1,7.0,40,273,-11,0.0,683.19,2.0,False,True,False,False,True,False,True,False,False,True,False,False
692,53,2022-01-29,2022-11-23,1421.26,5,284.252,2022-01-29,2023-06-24,0,0,2023-06-24,0,29.0,38,298,-175,0.0,1421.26,5.0,False,False,True,False,True,False,False,True,False,False,False,True
693,63,2022-01-18,2022-12-15,2154.62,8,269.3275,2022-07-07,2022-07-07,1,1,2023-10-01,0,43.0,16,331,-274,0.09063444108761329,2154.62,8.0,False,False,True,False,True,False,True,False,False,True,False,False
694,69,2022-02-18,2022-10-03,1500.44,7,214.34857142857143,2022-02-18,2023-01-12,0,0,2023-01-12,0,4.0,89,227,-12,0.0,1500.44,7.0,False,False,False,True,True,False,True,False,False,False,True,False
695,26,2022-01-05,2022-12-25,2615.4300000000003,9,290.60333333333335,2022-01-24,2022-04-19,2,1,2023-02-09,1,24.0,6,354,-40,0.1694915254237288,2615.4300000000003,9.0,False,False,True,False,True,False,False,False,True,True,False,False
696,43,2022-03-27,2022-03-27,55.77,1,55.77,2022-10-19,2022-10-19,1,1,2023-02-10,1,3.0,279,0,-41,1.0,55.77,1.0,False,False,False,True,True,False,False,False,True,False,False,True
697,39,2022-07-22,2022-09-14,489.1,2,244.55,2022-07-22,2023-07-11,0,0,2023-07-11,0,12.0,108,54,-192,0.0,489.1,2.0,False,True,False,False,False,True,True,False,False,False,True,False
698,63,2022-06-11,2022-11-07,273.02,2,136.51,2022-06-11,2023-07-03,0,0,2023-07-03,0,35.0,54,149,-184,0.0,273.02,2.0,True,False,False,False,True,False,False,True,False,False,False,True
699,55,2022-07-04,2022-11-26,994.16,4,248.54,2022-07-04,2023-02-14,0,0,2023-02-14,1,8.0,35,145,-45,0.0,994.16,4.0,False,False,False,True,False,True,False,True,False,True,False,False
700,40,2022-02-07,2022-09-17,2810.28,8,351.285,2022-02-03,2022-03-03,2,1,2023-12-18,0,38.0,105,222,-352,0.27027027027027023,2810.28,8.0,False,True,False,False,False,True,True,False,False,False,True,False
701,34,2022-01-07,2022-11-01,2395.1,9,266.1222222222222,2022-01-07,2023-01-18,0,0,2023-01-18,0,41.0,60,298,-18,0.0,2395.1,9.0,False,False,False,True,True,False,True,False,False,False,True,False
702,43,2022-03-17,2022-10-18,681.77,5,136.35399999999998,2022-03-17,2023-12-31,0,0,2023-12-31,1,38.0,74,215,-365,0.0,681.77,5.0,True,False,False,False,False,True,False,True,False,True,False,False
703,64,2022-01-01,2022-11-03,1289.55,7,184.22142857142856,2022-06-09,2022-07-19,2,2,2023-09-16,0,15.0,58,306,-259,0.19607843137254904,1289.55,7.0,False,False,True,False,True,False,False,False,True,True,False,False
704,55,2022-01-28,2022-04-30,948.6800000000001,3,316.2266666666667,2022-01-28,2023-11-03,0,0,2023-11-03,0,5.0,245,92,-307,0.0,948.6800000000001,3.0,False,False,True,False,True,False,False,False,True,False,False,True
705,19,2022-02-11,2022-08-26,1783.47,7,254.78142857142856,2022-01-10,2022-10-14,2,1,2023-05-16,0,40.0,127,196,-136,0.30612244897959184,1783.47,7.0,False,False,False,True,False,True,False,True,False,False,False,True
706,23,2022-05-24,2022-05-24,104.0,1,104.0,2022-05-23,2022-05-23,1,1,2023-03-27,0,16.0,221,0,-86,1.0,104.0,1.0,True,False,False,False,True,False,True,False,False,False,True,False
