CustomerID,Age,FirstTransactionDate,LastTransactionDate,TotalAmountSpent,TransactionCount,AvgAmountPerTransaction,FirstInteractionDate,LastInteractionDate,TotalServiceInteractions,ServiceDiversity,LastLoginDate,ChurnStatus,LoginFrequency,RecencyDays,TenureDays,DaysSinceLastLogin,InteractionsPerMonth,TotalAmountSpent_Capped,TransactionCount_Capped,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,MaritalStatus_Widowed,Gender_F,Gender_M,IncomeLevel_High,IncomeLevel_Low,IncomeLevel_Medium,ServiceUsage_Mobile App,ServiceUsage_Online Banking,ServiceUsage_Website,TotalAmountSpent_Capped_scaled,AvgAmountPerTransaction_scaled,TransactionCount_Capped_scaled,RecencyDays_scaled,TenureDays_scaled,TotalServiceInteractions_scaled,ServiceDiversity_scaled,LoginFrequency_scaled,DaysSinceLastLogin_scaled,InteractionsPerMonth_scaled
520,24,2022-04-18,2022-12-16,1959.29,5,391.858,2022-06-05,2022-08-28,2,2,2023-07-16,0,9.0,15,242,-197,0.24793388429752067,1959.29,5.0,False,True,False,False,False,True,True,False,False,True,False,False,0.9495453205533829,1.803176021273405,-0.02075222459705415,-0.8013468650222851,0.3083918857344849,1.2229106604926003,1.529547267064348,-1.2037932876199517,-0.09638052029689718,-0.03783997509844326
521,21,2022-01-12,2022-04-12,645.75,2,322.875,2022-01-31,2022-05-18,2,2,2023-02-09,1,43.0,263,90,-40,0.6666666666666666,645.75,2.0,False,False,False,True,True,False,False,False,True,False,False,True,-0.8453561248225748,0.9336395156288142,-1.1736535911000565,2.3506098450303186,-1.074653776545092,1.2229106604926003,1.529547267064348,1.2163209377276336,1.4010704135589043,0.8964881192898515
522,52,2022-02-12,2022-11-09,2557.54,9,284.1711111111111,2022-09-03,2022-09-11,2,1,2023-09-15,0,28.0,52,270,-258,0.2222222222222222,2557.54,9.0,True,False,False,False,False,True,False,True,False,False,False,True,1.7670307337849303,0.44577374726123137,1.5164495974069492,-0.33109525908701765,0.5631634551017753,1.2229106604926003,0.16021220254836946,0.14862348536840472,-0.6781926665720812,-0.09521099843807544
523,58,2022-01-20,2022-12-24,2090.02,9,232.22444444444443,2022-01-20,2023-08-22,0,0,2023-08-22,0,11.0,7,338,-234,0.0,2090.02,9.0,False,False,False,True,False,True,True,False,False,True,False,False,1.128182793301833,-0.2090183466346221,1.5164495974069492,-0.9030228879272078,1.1818944092794808,-1.2278121060256368,-1.209122861967609,-1.061433627305388,-0.4492829696769268,-0.5910605573020389
524,51,2022-03-23,2022-11-23,2565.36,9,285.04,2022-08-09,2022-08-09,1,1,2023-10-30,0,49.0,38,245,-303,0.12244897959183675,2565.36,9.0,True,False,False,False,True,False,False,True,False,False,True,False,1.7777164603732643,0.4567261646428746,1.5164495974069492,-0.5090282991706323,0.335688839595266,-0.0024507227665182393,0.16021220254836946,1.643399918671325,-1.1073983482504957,-0.31783733098924266
525,46,2022-01-02,2022-09-16,462.44,4,115.61,2022-11-24,2022-11-24,1,1,2023-12-07,0,41.0,106,257,-341,0.11673151750972763,462.44,4.0,True,False,False,False,True,False,False,False,True,False,False,True,-1.0958421274961643,-1.678953207830967,-0.40505268009805495,0.3552178955212105,0.4448766550383905,-0.0024507227665182393,0.16021220254836946,1.0739612774130698,-1.4698387016678234,-0.3305948357198013
526,22,2022-01-27,2022-09-25,446.32,4,111.58,2022-03-21,2022-03-21,1,1,2023-02-14,0,30.0,97,241,-45,0.12448132780082988,446.32,4.0,True,False,False,False,False,True,False,True,False,False,True,False,-1.1178694820490982,-1.7297516961215267,-0.40505268009805495,0.2408323697531725,0.2992929011142245,-0.0024507227665182393,0.16021220254836946,0.29098314568296857,1.3533808933724136,-0.31330250565625023
527,44,2022-05-16,2022-12-22,343.51,3,114.50333333333333,2022-05-16,2023-12-28,0,0,2023-12-28,0,44.0,9,220,-362,0.0,343.51,3.0,False,True,False,False,False,True,False,True,False,False,True,False,-1.2583553580780749,-1.6929028340612944,-0.7893531355990558,-0.8776038822009771,0.10821422408875664,-1.2278121060256368,-1.209122861967609,1.2875007678849155,-1.6701346864510833,-0.5910605573020389
528,50,2022-02-02,2022-12-19,1353.55,6,225.59166666666667,2022-12-12,2022-12-12,1,1,2023-05-16,0,27.0,12,320,-136,0.09375,1353.55,6.0,False,False,False,True,True,False,False,False,True,False,True,False,0.12182511292968458,-0.29262506729922017,0.36354823090394667,-0.839475373611631,1.018112686114794,-0.0024507227665182393,0.16021220254836946,0.0774436552111228,0.4854316259782868,-0.3818740246563043
529,63,2022-04-08,2022-11-21,2333.7200000000003,8,291.71500000000003,2022-01-13,2022-01-13,1,1,2023-05-18,0,26.0,40,227,-138,0.13215859030837004,2333.7200000000003,8.0,False,True,False,False,True,False,True,False,False,False,True,False,1.4611893878768907,0.5408650999628469,1.1321491419059484,-0.4836092934444017,0.17190711643057927,-0.0024507227665182393,0.16021220254836946,0.006263825053840878,0.46635581790369063,-0.29617205313184036
530,69,2022-06-13,2022-11-26,1311.6399999999999,6,218.60666666666665,2022-06-13,2023-12-06,0,0,2023-12-06,1,49.0,35,166,-340,0.0,1311.6399999999999,6.0,False,False,True,False,True,False,True,False,False,True,False,False,0.06455672401445814,-0.3806715786415433,0.36354823090394667,-0.5471568077599783,-0.38313094540530357,-1.2278121060256368,-1.209122861967609,1.643399918671325,-1.4603007976305251,-0.5910605573020389
531,27,2022-02-18,2022-11-15,2008.12,9,223.12444444444444,2022-09-11,2022-09-11,1,1,2023-11-09,1,12.0,46,270,-313,0.1111111111111111,2008.12,9.0,True,False,False,False,True,False,True,False,False,False,True,False,1.0162696209764441,-0.3237246105165317,1.5164495974069492,-0.4073522762657097,0.5631634551017753,-0.0024507227665182393,0.16021220254836946,-0.990253797148106,-1.2027773886234765,-0.34313577787005717
532,23,2022-01-05,2022-11-21,2372.58,8,296.5725,2022-01-21,2022-08-01,2,2,2023-10-22,0,38.0,40,320,-295,0.1875,2372.58,8.0,True,False,False,False,False,True,False,True,False,False,False,True,1.5142900701304263,0.6020942952162943,1.1321491419059484,-0.4836092934444017,1.018112686114794,1.2229106604926003,1.529547267064348,0.860421786941224,-1.031095115952111,-0.1726874920105697
533,51,2022-09-11,2022-09-11,388.31,1,388.31,2022-01-16,2022-01-16,1,1,2023-10-29,0,27.0,111,0,-302,1.0,388.31,1.0,False,False,False,True,False,True,False,True,False,True,False,False,-1.197137896293247,1.7584531834434032,-1.5579540466010575,0.4187654098367872,-1.8935623923685259,-0.0024507227665182393,0.16021220254836946,0.0774436552111228,-1.0978604442131974,1.640262457585797
534,25,2022-04-23,2022-12-03,536.31,3,178.76999999999998,2022-09-19,2022-11-12,2,2,2023-08-16,0,37.0,28,224,-228,0.26785714285714285,536.31,3.0,False,True,False,False,False,True,True,False,False,True,False,False,-0.994901638611226,-0.8828161059868557,-0.7893531355990558,-0.6361233278017857,0.14461016256979814,1.2229106604926003,1.529547267064348,0.789241956783942,-0.3920555454531382,0.006615250257202784
535,48,2022-02-25,2022-11-27,2145.98,8,268.2475,2022-02-25,2023-06-26,0,0,2023-06-26,0,17.0,34,275,-177,0.0,2145.98,8.0,False,True,False,False,False,True,True,False,False,True,False,False,1.2046499620848456,0.24505529252892183,1.1321491419059484,-0.5598663106230937,0.6086583782030772,-1.2278121060256368,-1.209122861967609,-0.6343546463616965,0.09437756044906478,-0.5910605573020389
536,26,2022-02-28,2022-08-20,1639.36,4,409.84,2022-07-20,2022-07-20,1,1,2023-11-10,0,46.0,133,173,-314,0.17341040462427745,1639.36,4.0,False,True,False,False,False,True,False,True,False,True,False,False,0.5123733886600791,2.029840640737635,-0.40505268009805495,0.6983744728253246,-0.31943805306348094,-0.0024507227665182393,0.16021220254836946,1.4298604281994793,-1.2123152926607748,-0.20412593044287666
537,38,2022-01-28,2022-12-29,2067.57,6,344.595,2022-01-28,2023-05-27,0,0,2023-05-27,1,9.0,2,335,-147,0.0,2067.57,6.0,True,False,False,False,False,True,True,False,False,False,True,False,1.0975057393493914,1.2074219388722296,0.36354823090394667,-0.9665704022427845,1.1545974554186997,-1.2278121060256368,-1.209122861967609,-1.2037932876199517,0.3805146815680077,-0.5910605573020389
538,25,2022-05-30,2022-07-20,651.88,2,325.94,2022-02-07,2022-12-19,2,2,2023-06-13,0,6.0,164,51,-164,1.1764705882352942,651.88,2.0,False,False,False,True,False,True,True,False,False,False,True,False,-0.8369797176631777,0.9722740979143145,-1.1736535911000565,1.0923690615819,-1.4295141767352466,1.2229106604926003,1.529547267064348,-1.4173327780917975,0.21837031293394005,2.0340253425660033
539,21,2022-01-02,2022-09-07,1286.35,6,214.39166666666665,2022-08-02,2022-09-17,2,2,2023-09-22,0,13.0,115,248,-265,0.24193548387096772,1286.35,6.0,False,False,True,False,True,False,False,True,False,True,False,False,0.02999892025244259,-0.4338020074615707,0.36354823090394667,0.46960342128924853,0.36298579345604715,1.2229106604926003,1.529547267064348,-0.9190739669908241,-0.7449579948331678,-0.05122434402272386
540,39,2022-01-28,2022-04-30,649.47,2,324.735,2022-07-10,2022-07-10,1,1,2023-01-17,0,6.0,245,92,-17,0.32608695652173914,649.47,2.0,False,False,True,False,True,False,False,False,True,False,True,False,-0.8402728891565132,0.957084971762919,-1.1736535911000565,2.121838793494242,-1.0564558073045713,-0.0024507227665182393,0.16021220254836946,-1.4173327780917975,1.6204422064167605,0.13654477363964668
541,45,2022-05-11,2022-07-08,185.03,2,92.515,2022-01-01,2022-09-02,2,1,2023-09-22,0,38.0,176,58,-265,1.0344827586206897,185.03,2.0,False,True,False,False,True,False,False,True,False,True,False,False,-1.4749121291419038,-1.970067621496099,-1.1736535911000565,1.244883095939284,-1.365821284393424,1.2229106604926003,0.16021220254836946,0.860421786941224,-0.7449579948331678,1.7172046305129638
542,62,2022-02-13,2022-10-07,344.77,3,114.92333333333333,2022-02-13,2023-07-07,0,0,2023-07-07,0,4.0,85,236,-188,0.0,344.77,3.0,False,False,False,True,True,False,True,False,False,True,False,False,-1.2566336169653767,-1.6876086988052064,-0.7893531355990558,0.08831833539578844,0.25379797801292264,-1.2278121060256368,-1.209122861967609,-1.5596924384063613,-0.0105393839612143,-0.5910605573020389
543,21,2022-01-07,2022-12-09,939.83,5,187.966,2022-02-06,2022-02-06,1,1,2023-08-25,1,16.0,22,336,-237,0.08928571428571429,939.83,5.0,False,True,False,False,False,True,True,False,False,False,True,False,-0.443507214963597,-0.7668997540464112,-0.02075222459705415,-0.7123803449804778,1.16369644003896,-0.0024507227665182393,0.16021220254836946,-0.7055344765189784,-0.4778966817888211,-0.39183528811562496
544,56,2022-01-12,2022-12-28,1099.45,4,274.8625,2022-06-04,2022-06-04,1,1,2023-02-21,0,36.0,3,350,-52,0.08571428571428572,1099.45,4.0,False,True,False,False,False,True,False,False,True,False,False,True,-0.22539267813113634,0.3284379228123101,-0.40505268009805495,-0.9538608993796691,1.2910822247226053,-0.0024507227665182393,0.16021220254836946,0.7180621266266601,1.2866155651113271,-0.39980429888308155
545,38,2022-04-03,2022-10-02,452.87,2,226.435,2022-08-12,2022-09-07,2,2,2023-10-08,1,43.0,90,182,-281,0.32967032967032966,452.87,2.0,False,True,False,False,True,False,False,False,True,False,False,True,-1.108919161185468,-0.281994779840567,-1.1736535911000565,0.15186584971136513,-0.2375471914811376,1.2229106604926003,1.529547267064348,1.2163209377276336,-0.8975644594299375,0.1445404366170278
546,25,2022-01-21,2022-01-25,575.05,2,287.525,2022-08-19,2022-09-04,2,1,2023-02-10,0,14.0,340,4,-41,2.0,575.05,2.0,False,False,True,False,False,True,False,True,False,False,True,False,-0.9419649317017565,0.48804979824139555,-1.1736535911000565,3.3292415654901992,-1.8571664538874844,1.2229106604926003,0.16021220254836946,-0.8478941368335422,1.391532509521606,3.8715854724736327
547,37,2022-01-20,2022-12-10,716.14,3,238.71333333333334,2022-01-20,2023-01-22,0,0,2023-01-22,0,29.0,21,324,-22,0.0,716.14,3.0,False,False,True,False,False,True,False,False,True,False,False,True,-0.749170920915565,-0.12722535749294267,-0.7893531355990558,-0.7250898478435931,1.0545086245958355,-1.2278121060256368,-1.209122861967609,0.21980331552568663,1.5727526862302699,-0.5910605573020389
548,49,2022-02-06,2022-12-21,2116.14,9,235.12666666666667,2022-02-06,2023-11-29,0,0,2023-11-29,0,24.0,10,318,-333,0.0,2116.14,9.0,False,True,False,False,False,True,True,False,False,False,False,True,1.1638747598603083,-0.17243559190207638,1.5164495974069492,-0.8648943793378617,0.9999147168742734,-1.2278121060256368,-1.209122861967609,-0.13609583526072297,-1.3935354693694386,-0.5910605573020389
549,18,2022-04-07,2022-10-26,358.67,2,179.335,2022-04-07,2023-09-02,0,0,2023-09-02,0,39.0,66,202,-245,0.0,358.67,2.0,False,False,False,True,False,True,True,False,False,True,False,False,-1.2376398062776732,-0.8756942335590224,-1.1736535911000565,-0.15316221900340293,-0.0555674990759301,-1.2278121060256368,-1.209122861967609,0.9316016170985059,-0.5541999140872059,-0.5910605573020389
550,23,2022-06-01,2022-12-22,2140.26,8,267.5325,2022-12-04,2022-12-22,2,2,2023-12-30,0,39.0,9,204,-364,0.29411764705882354,2140.26,8.0,False,False,True,False,True,False,True,False,False,False,True,False,1.196833804017676,0.23604265750962924,1.1321491419059484,-0.8776038822009771,-0.03736952983540935,1.2229106604926003,1.529547267064348,0.9316016170985059,-1.6892104945256796,0.06521091766497163
551,45,2022-03-08,2022-12-01,3027.91,9,336.4344444444444,2022-01-03,2022-06-30,2,2,2023-01-03,0,45.0,30,268,-3,0.22388059701492538,2844.5599999999995,9.0,False,True,False,False,True,False,True,False,False,True,False,False,2.159232427567995,1.1045574510723895,1.5164495974069492,-0.610704322075555,0.5449654858612546,1.2229106604926003,1.529547267064348,1.3586805980421974,1.7539728629389337,-0.09151062859580701
552,61,2022-05-24,2022-09-02,1049.96,3,349.9866666666667,2022-05-24,2023-02-05,0,0,2023-02-05,0,25.0,120,101,-36,0.0,1049.96,3.0,False,False,True,False,True,False,False,False,True,False,False,True,-0.2930188429465635,1.275384349798599,-0.7893531355990558,0.5331509356048252,-0.974564945722228,-1.2278121060256368,-1.209122861967609,-0.06491600510344105,1.4392220297080967,-0.5910605573020389
553,48,2022-03-15,2022-11-28,2125.61,7,303.65857142857146,2022-03-15,2023-11-24,0,0,2023-11-24,0,46.0,33,258,-328,0.0,2125.61,7.0,True,False,False,False,True,False,True,False,False,False,False,True,1.176815147429557,0.6914148204000065,0.7478486864049475,-0.572575813486209,0.4539756396586509,-1.2278121060256368,-1.209122861967609,1.4298604281994793,-1.345845949182948,-0.5910605573020389
554,27,2022-06-21,2022-12-25,1822.54,6,303.75666666666666,2022-03-30,2022-03-30,1,1,2023-09-25,0,46.0,6,187,-268,0.16042780748663102,1822.54,6.0,True,False,False,False,False,True,True,False,False,True,False,False,0.7626817513775966,0.6926513191106115,0.36354823090394667,-0.9157323907903231,-0.19205226837983572,-0.0024507227665182393,0.16021220254836946,1.4298604281994793,-0.7735717069450622,-0.2330942982291241
555,37,2022-04-19,2022-10-14,393.99,2,196.995,2022-04-19,2023-11-09,0,0,2023-11-09,0,3.0,78,178,-313,0.0,393.99,2.0,False,False,True,False,True,False,True,False,False,False,False,True,-1.1893763966740991,-0.6530884511244593,-1.1736535911000565,-0.0006481846460189067,-0.27394312996217907,-1.2278121060256368,-1.209122861967609,-1.6308722685636434,-1.2027773886234765,-0.5910605573020389
556,25,2022-01-12,2022-12-29,2132.54,7,304.6485714285714,2022-11-01,2022-11-01,1,1,2023-02-09,0,42.0,2,351,-40,0.08547008547008547,2132.54,7.0,False,True,False,False,False,True,False,True,False,False,True,False,1.1862847235493972,0.7038938535036422,0.7478486864049475,-0.9665704022427845,1.3001812093428657,-0.0024507227665182393,0.16021220254836946,1.1451411075703517,1.4010704135589043,-0.4003491885082068
557,39,2022-01-13,2022-12-14,1179.98,3,393.32666666666665,2022-05-13,2022-12-23,2,1,2023-12-02,0,27.0,17,335,-336,0.17910447761194032,1179.98,3.0,False,False,True,False,True,False,False,True,False,False,True,False,-0.11535155765050703,1.8216886878911223,-0.7893531355990558,-0.7759278592960545,1.1545974554186997,1.2229106604926003,0.16021220254836946,0.0774436552111228,-1.4221491814813327,-0.19142061433705337
558,55,2022-01-01,2022-11-22,1722.97,6,287.1616666666667,2022-01-01,2023-10-24,0,0,2023-10-24,0,12.0,39,325,-297,0.0,1722.97,6.0,False,False,False,True,False,True,True,False,False,False,True,False,0.6266232096384156,0.4834699510754151,0.36354823090394667,-0.496318796307517,1.063607609216096,-1.2278121060256368,-1.209122861967609,-0.990253797148106,-1.050170924026707,-0.5910605573020389
559,46,2022-02-11,2022-10-17,2151.66,7,307.38,2022-01-19,2022-01-19,1,1,2023-08-15,0,43.0,75,248,-227,0.12096774193548386,2151.66,7.0,False,True,False,False,True,False,False,False,True,False,False,True,1.2124114617039934,0.738323739930991,0.7478486864049475,-0.038776693235364916,0.36298579345604715,-0.0024507227665182393,0.16021220254836946,1.2163209377276336,-0.3825176414158401,-0.32114245066238134
560,26,2022-05-29,2022-12-10,203.34,2,101.67,2022-05-29,2023-12-20,0,0,2023-12-20,1,2.0,21,195,-354,0.0,203.34,2.0,False,True,False,False,False,True,False,False,True,True,False,False,-1.4498922245597565,-1.854668077997321,-1.1736535911000565,-0.7250898478435931,-0.11926039141775273,-1.2278121060256368,-1.209122861967609,-1.7020520987209253,-1.5938314541526986,-0.5910605573020389
561,61,2022-01-25,2022-12-25,1369.4,6,228.23333333333335,2022-04-21,2022-04-21,1,1,2023-10-22,0,38.0,6,334,-295,0.08982035928143713,1369.4,6.0,False,True,False,False,False,True,False,True,False,False,True,False,0.14348352295846878,-0.2593266372162847,0.36354823090394667,-0.9157323907903231,1.1454984707984393,-0.0024507227665182393,0.16021220254836946,0.860421786941224,-1.031095115952111,-0.3906423224318741
562,64,2022-02-02,2022-11-20,2160.95,9,240.10555555555553,2022-02-02,2023-05-13,0,0,2023-05-13,1,26.0,41,291,-133,0.0,2160.95,9.0,False,True,False,False,False,True,False,True,False,False,True,False,1.2251058862571418,-0.10967627951442872,1.5164495974069492,-0.47089979058128634,0.7542421321272432,-1.2278121060256368,-1.209122861967609,0.006263825053840878,0.514045338090181,-0.5910605573020389
563,18,2022-01-25,2022-12-20,1090.13,5,218.026,2022-01-25,2023-06-12,0,0,2023-06-12,0,29.0,11,329,-163,0.0,1090.13,5.0,False,False,False,True,False,True,False,False,True,True,False,False,-0.23812809652030137,-0.38799093071781726,-0.02075222459705415,-0.8521848764747464,1.1000035476971375,-1.2278121060256368,-1.209122861967609,0.21980331552568663,0.22790821697123814,-0.5910605573020389
564,58,2022-04-18,2022-12-06,1859.23,7,265.6042857142857,2022-04-18,2023-06-06,0,0,2023-06-06,0,45.0,25,232,-157,0.0,1859.23,7.0,False,False,True,False,False,True,False,True,False,False,True,False,0.8128172128259302,0.2117373545779793,0.7478486864049475,-0.6742518363911317,0.21740203953188114,-1.2278121060256368,-1.209122861967609,1.3586805980421974,0.2851356411950267,-0.5910605573020389
565,69,2022-01-21,2022-12-04,2436.25,6,406.0416666666667,2022-06-04,2022-10-29,2,1,2023-04-22,1,30.0,27,317,-112,0.18927444794952683,2436.25,6.0,False,False,True,False,False,True,False,True,False,False,False,True,1.601292654769712,1.9819623302272196,0.36354823090394667,-0.648832830664901,0.990815732254013,1.2229106604926003,0.16021220254836946,0.29098314568296857,0.7143413228734411,-0.16872812546206997
566,56,2022-01-08,2022-12-02,1867.21,7,266.7442857142857,2022-01-08,2023-06-15,0,0,2023-06-15,0,38.0,29,328,-166,0.0,1867.21,7.0,True,False,False,False,False,True,True,False,False,False,True,False,0.8237215732063528,0.22610715027307549,0.7478486864049475,-0.6234138249386704,1.090904563076877,-1.2278121060256368,-1.209122861967609,0.860421786941224,0.19929450485934386,-0.5910605573020389
